source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,A la una de la tarde se celebra un Pleno Municipal con un importante contenido en su Orden del Día - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9120,2025-05-21,967,"Tal como adelantábamos ayer por anuncio de la propia alcaldía, esta tarde se celebra en el concello una sesión de carácter extraordinario que contiene la toma de acuerdo para dar una prórroga de tres meses a la construcción del Auditorio con lo que podríamos contar con esta importante instalación social y cultural para el último trimestre del año, si las cosas no se tuercen por cualquier otro motivo.",2025-05,2025
Carriola de Marín,El Club Marín Futsal presenta la imagen de su capital humano y agradece el apoyo del Plan Social de ENCE - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9074,2025-05-12,952,"ElClub Marín Futsal celebró el viernes 09 de mayo de 2025 elActo de Presentación y toma de la Fotografía Oficial de la temporada 2024/2025en el que se reunió ajugadores, cuerpo técnico, directiva, patrocinadores y colaboradores,mostrandola unidad y el espíritu de equipo que impulsa al Club en cada competición.",2025-05,2025
Carriola de Marín,O Concello publica a listaxe das persoas agraciadas no sorteo de 100 tarxetas regalo da campaña polo Día da Nai - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9026,2025-05-06,942,"A campaña polo Día da Nai sáldase cun gasto por parte dos marinenses no comercio local de máis de 47.000 euros, e unha elevadísima participación.",2025-05,2025
Carriola de Marín,El Club de Opinión Portocelo realiza otra “Ruta dos Museos” esta vez a la zona de la baja Limia y Portugal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9068,2025-05-11,933,,2025-05,2025
Carriola de Marín,Estudiantes portugueses harán prácticas durante dos meses en distintas entidades y empresas de Marín y Cangas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9049,2025-05-09,927,"La Alcaldesa de Marínrecibióen el Salón de Plenos del Ayuntamiento a un grupo de 22 alumnos y 3 profesores del Colegio Dr. Luis Pereira da Costa de lo localidad de Monte Redondo (Portugal)los cualesharán prácticas profesionales, al amparo del programa Erasmus de la Unión Europea, en distintas empresas y clubes deportivos de Marín y su comarca desde el día 6 de Mayo hasta el día 4 de Julio.",2025-05,2025
Carriola de Marín,Fallece Doña MARÍA GONZÁLEZ DE LA TORRE (Maruja) a los 90 años de edad - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9125,2025-05-23,901,"La funeraria SAN MARCOS comunica el fallecimiento HOY día23de mayo de doñaMARÍA GONZÁLEZ DE LA TORREcuyos restos mortales permanecerán en el Tanatorio SAN MARCOS, de Marín, sala número1hasta el momento de su traslado,MAÑANA SÁBADOdía24de mayo a lasONCE Y MEDIA de la mañanapara su incineración en el crematorio Terras de Pontevedra en la intimidad familiar.",2025-05,2025
Carriola de Marín,"No fin de semana, días 16 -17 e 18, das Letras Galegas, Marín será o centro cultural na “I Edición Marín do Libro” - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9077,2025-05-13,887,"O Concello de Marín xa ten todo preparado para converterse nunha gran libraría na primeira edición de ‘Marín Vila do Libro’cun granfestival literario, que terá lugar entre o 16 e o 18 de maioqueconxugará literatura, obradoiros relaciones cos oficios tradicionais do libro artesanía, música, poesía e diálogo entre autores co fin de converterse nun referente cultural na fin de semana das Letras Galegas.",2025-05,2025
Carriola de Marín,"El Club de Opinión Portocelo promueve una mesa debate sobre “Urbanismo, abrir las ciudades al mar” - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9113,2025-05-21,874,"El debate, que tendrá lugar el viernes día 6 de junio, a partir de las 19.00h. en el Museo M. Torres, pondrá su acento en el urbanismo de'Abrir Marín al Mar',y contará con los ponentes:Carlos Henrique Fernández Coto, doctor arquitecto, especializado en patrimonio cultural, rehabilitación y regeneración urbana y presidente de la Asociación para la defensa del Patrimonio Cultural Galego (Apatrigal) y del también doctor arquitecto,Óscar Fuertes Dopico, profesor da la Universidade da Coruña e investigador del patrimonio marítimo, actuando como presentador y moderador el economista marinense,Xosé Emilio Dopazo Recamán.",2025-05,2025
Carriola de Marín,"La “V Ruta del Marín Pincho a Pincho”, presentada ayer, ofrecerá tapas de concurso en doce establecimientos - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9166,2025-05-31,871,"La alameda Rosalía de Castro acogió a mediodía de ayer la presentación de la quinta edición del “Marín Pincho a Pincho”  evento en el que participarán doce establecimientos ofreciendo, por dos euros la especialidad de concurso, que será valorada por un experto jurado gastronómico",2025-05,2025
Carriola de Marín,"Un nuevo contrato de recogida de basura por 10 años y 20,5 millones de euros aprobado por PP y PSOE, con  voto en contra del BNG   - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9122,2025-05-23,870,"La sesión plenaria, inusualmente matinal celebrada ayer en el Concello dio luz verde al futuro nuevo contrato para la recogida de basuras por un montante económico de más de 20,5 millones de euros y una duración de diez años y tras la deliberación solo el BNG opuso sus cuatro votos a la aprobación de la propuesta que recoge sustanciales mejoras económicas para los trabajadores del sector",2025-05,2025
Carriola de Marín,Fallece Don KATSUMI YAMAGUCHI (Vdo. de Toñeta Santiago Castro) a los 81 años de edad - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9040,2025-05-07,825,"La funeraria LA FE comunica el fallecimiento ayer día6de mayo de donKATSUMI YAMAGUCHIcuyos restos mortales permanecerán en el Tanatorio SAN MARCOS, de Marín, sala número1hasta el momento de su traslado,HOY MIÉRCOLESdía7de mayo a lasNUEVE Y MEDIA DE LA TARDEal crematorio para su incineración en la intimidad familiar.",2025-05,2025
Carriola de Marín,Fallece Dña. MANUELA SOTO GONZÁLEZ “Poncha la Curranda” a los 81 años de edad - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9028,2025-05-05,816,"La funeraria SAN MARCOS comunica el fallecimiento hoy día5de mayo de Dña.MANUELA SOTO GONZÁLEZcuyos restos mortales permanecerán en el Tanatorio SAN MARCOS, de Marín, sala número2hasta el momento de su traslado,MAÑANA MARTESdía6de mayo a lasCINCOde la tarde para su inhumacióm en el cementerio municipal de A Raña .",2025-05,2025
Carriola de Marín,O BNG denuncia a suciedade e perda da Bandeira Azul en Loira - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9089,2025-05-15,808,,2025-05,2025
Carriola de Marín,“Mardeafora” presenta su nuevo video musical titulado “A Conversa” que ya se puede ver en You Tube - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9031,2025-05-06,799,,2025-05,2025
Carriola de Marín,Nuria Vilán Prado gaña o Premio de Narración Curta Concello de Marín polo seu relato “Unha vida tranquila” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9090,2025-05-14,790,"Xa coñecida como Nuria Vil na súa faceta poética e de divulgación literaria, a escritora viguesa faise con este galardón, que lle será entregado o sábado 17, grazas ao seu relato “Unha vida tranquila!",2025-05,2025
Carriola de Marín,"Noa González, jugadora del Club “La Peña” convocada por la Selección Española Sub-15 de futbol sala - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9056,2025-05-10,787,"Tras una notable actuación con la Selección Gallega en el Campeonato de España deSelecciones Autónomicas Sub-14, la jugadora del Club Deportivo La Peña, Noa González, ha sido llamada por el seleccionador nacional Sub-15, Iñigo Martínez, para unaconcentración en Madrid.",2025-05,2025
Carriola de Marín,El “Prismatec Marín Futsal” seguirá en la máxima división autonómica pese a su irregularidad esta temporada - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9003,2025-05-01,786,Hubo que esperar a la penúltima jornada en Tercera División para confirmar que el Prismatec Marín Futsal estará una campaña más en la máxima división autonómica.,2025-05,2025
Carriola de Marín,El Pleno aprueba por unanimidad continuar los trabajos de actualización de la toponimia municipal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9064,2025-05-11,778,,2025-05,2025
Carriola de Marín,Fallece Doña ANA SÍMIL FIGUERAS “Vda. De Ángel Marinero Rey”  a los 87 años de edad - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9039,2025-05-07,776,"La funeraria SAN MARCOS comunica el fallecimiento hoy día7de mayo de doñaANA SÍMIL FIGUERAS,cuyos restos mortales permanecerán en el Tanatorio SAN MARCOS, de Marín, sala número2hasta el momento de su traslado,MAÑANA JUEVESdía8de mayo a lasONCE Y MEDIAde la mañana al cementerio municipal deLourizánpara su inhumación .",2025-05,2025
Carriola de Marín,"Fallece Don Luis Ferreira Damil, suboficial de la Armada a los 93 años de edad - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9132,2025-05-24,770,"La funeraria LA FE comunica el fallecimiento HOY día24de mayo de donLUIS FERREIRA DAMILcuyos restos mortales permanecerán en el Tanatorio SAN MARCOS, de Marín, sala número1,hasta el momento de su traslado,MAÑANA DOMINGOdía25de mayo a laUNA Y MEDIAdel mediodíapara su incineración en el crematorio Terras de Pontevedra en la intimidad familiar.",2025-05,2025
Carriola de Marín,El “V Open Villa de Marín cumplió las expectativas tanto a nivel deportivo como de afluencia de público - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9022,2025-05-05,769,El“V Open Villa de Marín”fue todo un éxito deportivo y de afluenciacon sus tresintensos días de boxeo donde más de 500 deportistas se enfundaron los guantes en el pabellón del SEI San Narciso.,2025-05,2025
Carriola de Marín,"Más campeones marinenses: Esta vez de Galicia, el Infantil femenino del club La Peña que irá al campeonato de España - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9102,2025-05-20,766,El Infantil Femenino del Club Deportivo La Peña se proclama Campeón de Galicia y disputará el Campeonato de Españaque se celebrará a finales de mes en sede aún sin concretar por la Federación,2025-05,2025
Carriola de Marín,Un espectáculo de “Gallos del Norte” inaugurará o día 16 deste mes a primeira edición de “Marín Vila do Libro” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9035,2025-05-07,761,"Irene Rega, Juan Parcero, David Gago, Elena Gallego e Francisco Castro son algúns dos autores que participarán no festival literario da localidade pontevedresa",2025-05,2025
Carriola de Marín,El “ENCE Marín Futsal” se despide de la primera división de fútbol sala femenino mañana en horario matinal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9123,2025-05-23,756,"El sábado llega la jornada final y despedida del Ence Marín Futsal de la campaña 2024-25 en Primera División, y por desgracia de la división élite. Y lo hará con un horario inhabitual, como será el de las doce de la mañana.",2025-05,2025
Carriola de Marín,“Trompos ós Pes” premio ao mellor vestuario e mención especial a Icía e Martín pola súa interpretación - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9079,2025-05-13,753,"“Trompos ós Pes”, grupo folclórico de Marín, é un verdadeiro viveiro de folcloristas desde hay moitos anos, escola infantil con gran proxección posterior nos seus grupos de música e baile galego",2025-05,2025
Carriola de Marín,Puertas abiertas y concierto de la Banda de Música para celebrar el Día delas Fuerzas Armadas en le Escuela Naval - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9152,2025-05-30,747,"Mañana, jornada de celebración de las Fuerzas Armadas, la Escuela Naval Militar abrirá sus puertas para dar opción a las visitas de personas que quieran acceder a sus instalaciones con la oferta de un concierto de la Banda de Música del centro",2025-05,2025
Carriola de Marín,El Marín Futsal se clasifica para los sectores nacionales al vencer al CD La Peña y proclamarse campeón Gallego   - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9096,2025-05-18,743,"ARBITROS:Adrián Palacios y Álvaro Sobral, con Julia Castro en la mesa. Cartulinas amarillas a Aylen y Noa Gonzalez.",2025-05,2025
Carriola de Marín,“Feria de Artesanía” en la alameda Rosalía de Castro y la magia del “Mago Paco” en la Biblioteca en el día de hoy - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9127,2025-05-24,685,“Feira de Primavera”en la Alameda Rosalía de Castro en la que se ofrecerán las creaciones de sus artesanos contand con la colaboración del Concello,2025-05,2025
Carriola de Marín,"El auditorio de Briz acogerá del 6 al 8 de junio el “Axe Bahía Fest”, festival de percusión afrobrasileira - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9142,2025-05-27,682,"Con la llegada del verano, y ya en sus prolegómenos, se anima el cotarro y buena prueba de ello es la celebración del festival de percusión afrobrasileña “Axe Bahía Fest” llenará Briz de la explosividad rítmica de la batucada",2025-05,2025
Carriola de Marín,O premio do segundo mes da campaña Estrela foi para Sandra García que recolleu os vales compra na administración “Tica” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9012,2025-05-03,671,"Tralo sorteo efectuado na sede social da asociación, con motivo da ""Campaña Estrela"", a gañadora foiSandra García Arosaque selou a súa tarxeta nos comerciosAdministración de Lotería Tica, Five Sport e Espazo Lector Nobelpolo que disporá de 3 vales compra de 50€ para consumir nestes establecementos.",2025-05,2025
Carriola de Marín,La liga “Ranking Pádel” entra en su fase decisiva con máxima igualdad en las divisiones 1 y 3 a falta de dos jornadas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8999,2025-05-01,671,"En la cima de la 1ª División  se encuentraRubén Chan, con 57 puntos gracias a una destacada regularidad en las seis jornadas ya disputadas. Le sigue de cercaGabriel Soagecon 54 puntos, mientras queTiago Guedes(48) yDavid Carracelas(45) completan los primeros lugares en una tabla aún abierta.",2025-05,2025
Carriola de Marín,El “Plan de sostibilidade Turística” incidirá de nuevo en Castiñeiras con la creación del “Parque da Natureza” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9140,2025-05-27,669,"El “Plan de Sostibilidade Turística” volverá a recaer en el entorno del Lago Castiñeiras con la intención de potenciar el bosque atlántico gallego, revalorizar el entorno fluvial con la creación de un estanque para anfibios, fomentar la plantación de árboles frutales y reabrir el Mirador de Cotorredondo, según indicó ayer la alcaldesa María Ramallo en una visita realizada al recinto",2025-05,2025
Carriola de Marín,El parque de juegos de agua del Paseo Blanco Solla está ya abierto y el concello pide que se haga buen uso de ellos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9147,2025-05-28,656,"Uno de los atractivos principales en la época de los calores que parece haber empezado por fin, es el parque de juegos de agua que está instalado en el centro del Paseo Alcalde Blanco Solla para adecuado disfrute infantil principalmente",2025-05,2025
Carriola de Marín,Estrela de Marín entrega os premios ás gañadoras do sorteo da semana “Nai Estrela” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9072,2025-05-12,622,Estrela de Marín entrega os premios ás gañadoras do sorteo da semana “Nai Estrela”,2025-05,2025
